Date,Suffix,KM,Dplus,Top,People,Name,Type,Comment,id,EventLink,TrailShortLink,TrailFullLink,Trail1,Trail2,Album,HavePhoto
2023-11-05,,11.5,642,1966,11,"🥾🔵 Hike: ⛄ snow walk 'La Montagne de Lans' ⛷️",Hike,,297155316,https://www.meetup.com/grenoble-adventure-club-english-french/events/297155316,https://s.42l.fr/W_bJYIPy,,,,2023-11-05-🥾🔵-Hike-⛄-snow-walk-La-Montagne-de-Lans-⛷️.html,
2023-11-11,,13.5,890,2124,13,"🥾🔴 Hike: ⛄ snow walk 'Les 7 Laux' ⛷️",Hike,,297276396,https://www.meetup.com/grenoble-adventure-club-english-french/events/297276396,https://s.42l.fr/U_BL8Njq,,,,2023-11-11-🥾🔴-Hike-⛄-snow-walk-Les-7-Laux-⛷️.html,
2023-11-18,,14,940,1270,18,"🥾🔵 Hike: From Vif to Le Pieu ⛰ 1270m 🍃🍁🍂",Hike,,297401005,https://www.meetup.com/grenoble-adventure-club-english-french/events/297401005,https://s.42l.fr/9t1x93J3,"https://brouter.de/brouter-web/#map=14/45.0483/5.6428/1069&lonlats=5.6671,45.056759;5.640664,45.052272;5.641093,45.03012;5.667089,45.056493&profile=hiking-mountain",,,2023-11-18-🥾🔵-Hike-From-Vif-to-Le-Pieu-⛰-1270m-🍃🍁🍂.html,
2023-11-26,,13.1,602,1193,13,"🥾🟢 Hike: Easy loop around Theys 🍂🏡🍁",Hike,,297556849,https://www.meetup.com/grenoble-adventure-club-english-french/events/297556849,https://s.42l.fr/kKgo0xaH,"https://brouter.de/brouter-web/#map=14/45.3173/6.0028/1069&lonlats=5.994716,45.301435;5.996296,45.301939;6.000423,45.310021;6.01583,45.321916;6.01797,45.321119;6.0229,45.326086;6.026988,45.331156;6.033297,45.325329;6.025078,45.320666;6.010165,45.307674;5.999866,45.300867;5.994791,45.301394&profile=hiking-mountain",,,2023-11-26-🥾🟢-Hike-Easy-loop-around-Theys-🍂🏡🍁.html,
2023-12-03,,15,763,1711,16,"🥾🔵 Hike: Snow Walk Peyrouse from St-Jean-de-Vaulx ⛄❄",Hike,,297699455,https://www.meetup.com/grenoble-adventure-club-english-french/events/297699455,https://s.42l.fr/j1OmXr_W,"https://brouter.de/brouter-web/#map=14/45.0138/5.7404/1069&lonlats=5.757877,45.01237;5.75469,45.028906;5.751858,45.036049;5.745034,45.028861;5.726967,44.997424;5.724564,44.991914;5.752716,45.00509;5.757732,45.01234&profile=hiking-mountain",,,2023-12-03-🥾🔵-Hike-Snow-Walk-Peyrouse-from-St-Jean-de-Vaulx-⛄❄.html,
2023-12-10,,14.8,419,1245,12,"🥾🟢 Hike: Easy loop near Laffrey and its lakes 🌅🌲🌄🐌",Hike,,297831868,https://www.meetup.com/grenoble-adventure-club-english-french/events/297831868,https://s.42l.fr/7pOUT96k,"https://brouter.de/brouter-web/#map=14/45.0216/5.7854/OpenTopoMap&lonlats=5.776545,45.022253;5.781984,45.036051;5.789022,45.037415;5.790932,45.035306;5.794902,45.035147;5.810893,45.036747;5.812191,45.036826;5.812454,45.026374;5.793056,45.012743;5.793394,45.001836;5.786641,45.013811;5.786533,45.017199;5.781716,45.023857;5.776845,45.022139&profile=hiking-mountain",,,2023-12-10-🥾🟢-Hike-Easy-loop-near-Laffrey-and-its-lakes-🌅🌲🌄🐌.html,
2023-12-29,,,,,2,"GAC indoor activities: axe throwing",pub,,298190705,https://www.meetup.com/grenoble-adventure-club-english-french/events/298190705,,,,,2023-12-29-GAC-indoor-activities-axe-throwing.html,
2024-01-06,,14.1,727,758,12,"🥾🔵 Hike: From Tullins 🏙️ to Chartreuse Notre-Dame de Parmenie ⛪️",Hike,,298335698,https://www.meetup.com/grenoble-adventure-club-english-french/events/298335698,https://s.42l.fr/pgdVqpJV,"https://brouter.de/brouter-web/#map=14/45.3086/5.4802/1069&lonlats=5.485466,45.302803;5.485611,45.303204;5.484924,45.303501;5.48427,45.303312;5.481928,45.303765;5.48353,45.304081;5.485225,45.305833;5.481319,45.308993;5.479324,45.3111;5.473595,45.315536;5.470934,45.318358;5.474668,45.321812;5.467731,45.323778;5.465215,45.323565;5.468574,45.318311;5.456536,45.305433;5.464668,45.303383;5.453703,45.299777;5.467329,45.297059;5.48074,45.298097;5.481416,45.297873;5.484152,45.300521;5.484812,45.302277;5.485337,45.302699",,,2024-01-06-🥾🔵-Hike-From-Tullins-🏙️-to-Chartreuse-Notre-Dame-de-Parmenie-⛪️.html,
2024-01-13,,,,,15,"🎿 Ski: Ski for NOOB 2024 - Session 1 ⛷",Ski,,298503169,https://www.meetup.com/grenoble-adventure-club-english-french/events/298503169,https://s.42l.fr/kUBuCnzS,https://www.achardsports.com/location-de-ski-niveau-bleu/,,,2024-01-13-🎿-Ski-Ski-for-NOOB-2024---Session-1-⛷.html,
2024-01-21,,13.5,710,982,7,"🥾🔵 Hike: Loop around St-Georges-de-Commiers and walk along old train path 🚂",Hike,,298638373,https://www.meetup.com/grenoble-adventure-club-english-french/events/298638373,https://s.42l.fr/7s104CRd,"https://brouter.de/brouter-web/#map=14/45.0238/5.7071/OpenTopoMap&lonlats=5.704104,45.038111;5.708921,45.032501;5.706201,45.027595;5.711904,45.028557;5.717772,45.031531;5.716227,45.028474;5.715627,45.02519;5.717514,45.023703;5.718244,45.020972;5.719221,45.013421;5.720175,45.012533;5.710436,45.006432;5.7137,45.014284;5.701087,45.010869;5.69838,45.010648;5.699029,45.014578;5.699142,45.01967;5.701153,45.024599;5.699383,45.027163;5.698498,45.031614;5.699565,45.035079;5.703905,45.038119&profile=hiking-mountain",,,2024-01-21-🥾🔵-Hike-Loop-around-St-Georges-de-Commiers-and-walk-along-old-train-path-🚂.html,
2024-01-27,,12.5,563,1545,7,"🥾🔵 Hike: enjoying the panoramic views and full-moon night sky deep in Vercors",Hike,,298796068,https://www.meetup.com/grenoble-adventure-club-english-french/events/298796068,https://shorturl.at/bgUW6,https://graphhopper.com/maps/?point=45.060074%2C5.52292&point=45.059966%2C5.522958&point=45.05603%2C5.520469&point=45.053581%2C5.516083&point=45.053241%2C5.505045&point=45.050159%2C5.501552&point=45.046058%2C5.49969&point=45.039146%2C5.496024&point=45.043111%2C5.493196&point=45.0488%2C5.486832&point=45.045443%2C5.483636&point=45.047818%2C5.481813&point=45.059799%2C5.489993&point=45.066156%2C5.4988&point=45.059132%2C5.51291&point=45.060114%2C5.522804&profile=hike&layer=TF+Outdoors,,,2024-01-27-🥾🔵-Hike-enjoying-the-panoramic-views-and-full-moon-night-sky-deep-in-Vercors.html,
2024-01-28,,10.5,510,1136,4,"🥾🟢 Hike: Sainte-Agnès, a village between forest 🌲 and mountains ⛰️",Hike,,298820053,https://www.meetup.com/grenoble-adventure-club-english-french/events/298820053,https://s.42l.fr/vxvZ2C-J,"https://brouter.de/brouter-web/#map=15/45.2397/5.9378/1069&lonlats=5.921196,45.238118;5.914186,45.246295;5.925954,45.240652;5.958259,45.241218;5.962403,45.234311;5.950215,45.234542;5.937531,45.235028;5.933175,45.235673;5.921247,45.238093&profile=hiking-mountain",,,"2024-01-28-🥾🟢-Hike-Sainte-Agnes,-a-village-between-forest-🌲-and-mountains-⛰️.html",
2024-02-04,,9.7,948,1791,21,"🥾🔴 Hike: La Scia from St-Pierre-de-Chartreuse ⛄❄🛷",Hike,,298950788,https://www.meetup.com/grenoble-adventure-club-english-french/events/298950788,https://s.42l.fr/B-WDpxYh,"https://brouter.de/brouter-web/#map=15/45.3446/5.8344/OpenTopoMap&lonlats=5.814729,45.343138;5.820415,45.340261;5.838547,45.340956;5.850493,45.342247;5.850863,45.349318;5.846486,45.344892;5.823398,45.344922;5.814857,45.343334&profile=hiking-mountain",,,2024-02-04-🥾🔴-Hike-La-Scia-from-St-Pierre-de-Chartreuse-⛄❄🛷.html,
2024-02-18,,14,596,1709,25,"🥾🔵 Hike: Snow walk in Vercors ⛄🛷, loop around Charande 🗻",Hike,,299232900,https://www.meetup.com/grenoble-adventure-club-english-french/events/299232900,https://s.42l.fr/VcgCcNmM,"https://brouter.de/brouter-web/#map=13/45.1754/5.5895/standard&lonlats=5.597395,45.163769;5.592342,45.160313;5.5798,45.15148;5.578642,45.156439;5.583919,45.169848;5.588695,45.183942;5.591913,45.192078;5.592014,45.197934;5.594766,45.188616;5.594004,45.184481;5.586678,45.16824;5.597132,45.163911&profile=hiking-mountain",,,"2024-02-18-🥾🔵-Hike-Snow-walk-in-Vercors-⛄🛷,-loop-around-Charande-🗻.html",
2024-02-25,,14.1,442,432,11,"🥾🟢 Hike: Easy loop between Poliénas and l'Albenc 🏡🌲🌳🍃",Hike,,299388606,https://www.meetup.com/grenoble-adventure-club-english-french/events/299388606,https://s.42l.fr/QC34XrdR,"https://brouter.de/brouter-web/#map=14/45.2353/5.4575/OpenTopoMap&lonlats=5.471511,45.249437;5.466476,45.250959;5.468745,45.230763;5.459049,45.233942;5.448489,45.230204;5.446432,45.227233;5.441582,45.225782;5.441159,45.224785;5.441022,45.224767;5.440008,45.223627;5.439855,45.223221;5.442964,45.225776;5.449307,45.224663;5.463385,45.227082;5.469737,45.224632;5.470827,45.23318;5.470119,45.241717;5.466278,45.251012;5.471503,45.249294&straight=7&profile=hiking-mountain",,,2024-02-25-🥾🟢-Hike-Easy-loop-between-Polienas-and-lAlbenc-🏡🌲🌳🍃.html,
2024-03-02,,12.5,374,1136,14,"🥾🟢 Hike: Easy loop around 'La Table' 🪑🏡🌞",Hike,,299514997,https://www.meetup.com/grenoble-adventure-club-english-french/events/299514997,https://s.42l.fr/tYOE_fwF,"https://brouter.de/brouter-web/#map=14/45.4936/6.1871/OpenTopoMap&lonlats=6.171457,45.479599;6.171591,45.482447;6.182792,45.492751;6.200709,45.503009;6.198611,45.499848;6.218986,45.504214;6.207191,45.493684;6.19895,45.493895;6.17318,45.477134;6.171565,45.479593&profile=hiking-mountain",,,2024-03-02-🥾🟢-Hike-Easy-loop-around-La-Table-🪑🏡🌞.html,
2024-03-09,,14.2,657,964,6,"🥾🔵 Hike: Revel 🏡 Round Tower and Mongiron Peak 🏰🗻",Hike,,299670915,https://www.meetup.com/grenoble-adventure-club-english-french/events/299670915,https://s.42l.fr/gSKPnOOY,"https://brouter.de/brouter-web/#map=14/45.1953/5.8693/OpenTopoMap&lonlats=5.867131,45.184986;5.868099,45.185478;5.870363,45.18533;5.87142,45.18727;5.85817,45.190067;5.844963,45.200334;5.866356,45.207566;5.876892,45.204636;5.87923,45.202723;5.867064,45.20007;5.878909,45.197084;5.885485,45.196831;5.889026,45.190366;5.886075,45.189628;5.882288,45.184842;5.876462,45.183001;5.871313,45.18364;5.86785,45.184642;5.867254,45.184839&profile=hiking-mountain",,,2024-03-09-🥾🔵-Hike-Revel-🏡-Round-Tower-and-Mongiron-Peak-🏰🗻.html,
2024-03-16,,10.9,1000,2214,9,"🥾🔴 Hike: Le Piquet de Nantes 2214m with snow on top? ⛄❄",Hike,,299814361,https://www.meetup.com/grenoble-adventure-club-english-french/events/299814361,https://s.42l.fr/5syFvTUI,"https://brouter.de/brouter-web/#map=14/44.9470/5.8442/OpenTopoMap&lonlats=5.847693,44.929576;5.846572,44.929929;5.845145,44.948543;5.847253,44.952514;5.844984,44.957238;5.844061,44.961731;5.840306,44.953395;5.840435,44.941655;5.847731,44.929604&profile=hiking-mountain",,,2024-03-16-🥾🔴-Hike-Le-Piquet-de-Nantes-2214m-with-snow-on-top?-⛄❄.html,
2024-03-23,,6.5,680,710,5,"Hike: back to the basics (Bastille, Mont Jalla, Mont Rachais) + games + fun",Hike,,299950014,https://www.meetup.com/grenoble-adventure-club-english-french/events/299950014,https://shorturl.at/mopsw,"https://graphhopper.com/maps/?point=45.193552,5.720191&point=45.198726,5.724526&point=45.200741,5.724916&point=45.201272,5.724536&point=45.203855,5.724226&point=45.208292,5.727072&point=45.20571,5.7281&point=45.199957,5.725168&point=45.197917,5.727329&point=45.197923,5.728089&point=45.197421,5.728368&point=45.196905,5.728486&point=45.197497,5.730549&point=45.197875,5.731272&profile=hike&layer=Omniscale",,,"2024-03-23-Hike-back-to-the-basics-Bastille,-Mont-Jalla,-Mont-Rachais-games-fun.html",
2024-03-24,,10.6,812,1966,11,"🥾🔵 Hike: Pic St-Michel 🌄 from Pré du Four 🌳🚙",Hike,,299951751,https://www.meetup.com/grenoble-adventure-club-english-french/events/299951751,https://s.42l.fr/jxQybEbw,"https://brouter.de/brouter-web/#map=15/45.0856/5.6270/OpenTopoMap&lonlats=5.642381,45.088703;5.630879,45.087918;5.614657,45.078974;5.619419,45.090492;5.63015,45.082609;5.645943,45.087793;5.643153,45.088664&profile=hiking-mountain",,,2024-03-24-🥾🔵-Hike-Pic-St-Michel-🌄-from-Pre-du-Four-🌳🚙.html,
2024-03-30,,15.2,550,811,6,"🥾🟢 Hike: Montmayeur towers rainy rendez-vous 🏰🌧️",Hike,,300079128,https://www.meetup.com/grenoble-adventure-club-english-french/events/300079128,https://s.42l.fr/qJorejLn,"https://brouter.de/brouter-web/#map=13/45.4730/6.1007/OpenTopoMap&lonlats=6.075447,45.458052;6.096567,45.478918;6.096707,45.479445;6.131723,45.498763;6.123106,45.489357;6.073203,45.4524;6.075245,45.457965&profile=hiking-mountain",,,2024-03-30-🥾🟢-Hike-Montmayeur-towers-rainy-rendez-vous-🏰🌧️.html,
2024-03-31,,15.1,1215,1845,13,"🥾🔴 Hike: Rochers 'de Lorzier 1838m' ⛰️ and 'de Chalves' 1845m 🌄",Hike,,300101111,https://www.meetup.com/grenoble-adventure-club-english-french/events/300101111,https://s.42l.fr/F1inOPMf,"https://brouter.de/brouter-web/#map=13/45.2962/5.6947/OpenTopoMap&lonlats=5.679134,45.273395;5.685176,45.283858;5.681365,45.286135;5.694524,45.299639;5.701737,45.315225;5.696146,45.313348;5.698068,45.298217;5.684704,45.282886;5.67905,45.27339&profile=hiking-mountain",,,2024-03-31-🥾🔴-Hike-Rochers-de-Lorzier-1838m-⛰️-and-de-Chalves-1845m-🌄.html,
2024-04-07,,14.2,1028,1158,25,"🥾🔴 Hike: ⚔️ Conquering Vercors through the 'Gorges du Nan' passage 🏞️",Hike,,300210117,https://www.meetup.com/grenoble-adventure-club-english-french/events/300210117,https://s.42l.fr/koZkE5Lh,"https://brouter.de/brouter-web/#map=14/45.1559/5.4279/OpenTopoMap&lonlats=5.41244,45.170564;5.411998,45.170068;5.430207,45.162432;5.436111,45.146293;5.438941,45.147975;5.438495,45.140261;5.417853,45.14422;5.408878,45.158208;5.41369,45.168763;5.412762,45.17073&profile=hiking-mountain",,,2024-04-07-🥾🔴-Hike-⚔️-Conquering-Vercors-through-the-Gorges-du-Nan-passage-🏞️.html,
2024-04-13,,8.8,1047,1545,11,"🧗🔴 Via ferrata: 'Jules Carret' 🥵 + 🚿 in refreshing waterfall? 🧊",Via,,300358885,https://www.meetup.com/grenoble-adventure-club-english-french/events/300358885,https://s.42l.fr/y9tYtabo,"https://brouter.de/brouter-web/#map=15/45.6056/5.9681/OpenTopoMap&lonlats=5.975071,45.59906;5.975618,45.602674;5.978751,45.608694;5.978472,45.610495;5.978944,45.611171;5.966456,45.613628;5.965984,45.613253;5.962824,45.610215;5.976261,45.608184;5.973249,45.605981;5.968967,45.597615;5.97491,45.598985&profile=hiking-mountain",,,2024-04-13-🧗🔴-Via-ferrata-Jules-Carret-🥵-🚿-in-refreshing-waterfall?-🧊.html,
2024-04-20,,12,766,1740,12,"🥾🔵 Hike: Still some ⛄️ snow at 🛖 Cabane de Combe Oursière? 🤔",Hike,,300501073,https://www.meetup.com/grenoble-adventure-club-english-french/events/300501073,https://s.42l.fr/41lWD3aY,"https://brouter.de/brouter-web/#map=15/45.0070/5.8994/OpenTopoMap&lonlats=5.880416,45.010476;5.888221,45.007277;5.888337,45.00705;5.888369,45.00729;5.897256,45.00403;5.916309,45.000133;5.907576,45.010069;5.880609,45.01048&profile=hiking-mountain",,,2024-04-20-🥾🔵-Hike-Still-some-⛄️-snow-at-🛖-Cabane-de-Combe-Oursiere?-🤔.html,
2024-04-27,,11.4,1027,1672,12,"🥾🔴 Hike: to Cirque de Saint Même (Saint-Pierre-d'Entremont)",Hike,,300623520,https://www.meetup.com/grenoble-adventure-club-english-french/events/300623520,https://s.42l.fr/5ll4jHmp,"https://brouter.de/brouter-web/#map=14/45.4057/5.8990/OpenTopoMap&lonlats=5.890646,45.400819;5.890474,45.399158;5.890624,45.392061;5.907125,45.396069;5.914335,45.414662;5.890388,45.406103;5.89056,45.401552",,,2024-04-27-🥾🔴-Hike-to-Cirque-de-Saint-Même-Saint-Pierre-dEntremont.html,
